-1.5412,-12.929
-6.6574,-12.082
-8.1906,-12.713
-9.0415,-11.176
-11.587,-13.722
-10.283,-11.669
-8.4927,-9.6905
-9.415,-8.8452
-5.1769,-13.942
-6.1045,-13.081
-7.1021,-12.444
-4.8061,-13.258
-9.6588,-11.827
-3.9422,-15.143
-4.1031,-12.42
-8.5107,-15.636
-5.6013,-12.442
-6.4772,-10.676
-4.172,-9.426
-7.0389,-13.045
-4.5574,-10.775
-4.4784,-10.241
-7.2356,-11.321
-9.6078,-11.87
-7.5657,-14.904
-6.3398,-8.7355
-2.5332,-12.976
-3.2329,-7.0437
-8.2723,-13.895
-3.3973,-9.854
-4.2998,-13.921
-4.9877,-10.576
-7.8044,-9.1413
-10.339,-9.1876
-7.1137,-10.781
-4.8549,-16.196
-8.4844,-15.436
-8.7485,-12.801
-10.322,-9.5465
-6.3363,-11.047
8.6766,5.0164
7.6491,14.353
5.5551,13.951
6.3172,14.185
4.1857,11.13
6.6138,10.606
3.3808,14.507
8.6568,18.81
8.1564,9.7376
5.1411,11.761
4.0789,12.797
8.6088,8.9292
2.62,10.842
7.9339,9.7096
9.9517,13.371
3.199,13.642
9.3613,8.6042
7.4787,14.082
7.0016,11.769
6.8669,11.753
6.1127,11.942
6.3612,11.834
1.7372,13.15
9.4484,17.721
6.6371,13.115
6.7485,15.528
4.447,9.5521
8.8651,11.833
11.424,11.703
6.2709,12.157
6.8655,13.742
7.003,11.738
4.2008,12.69
5.6002,14.022
7.1057,9.0589
3.4664,6.302
6.6279,13.728
8.4351,13.717
10.125,12.633
9.0167,11.515
-7.0752,10.385
-7.9496,13.104
-12.007,9.0346
-7.829,11.959
-7.446,9.676
-7.0417,13.441
-3.0601,12.993
-4.5803,13.508
-9.4465,12.215
-7.1725,13.984
-7.1143,9.4921
-8.5755,10.067
-4.6039,6.6274
-4.9141,14.392
-6.3978,11.984
-6.8679,17.131
-5.0306,14.115
-6.8481,13.301
-9.366,8.9752
-3.5005,9.0353
-3.2125,13.635
-6.1095,14.51
-9.8874,11.832
-8.7315,10.011
-5.3081,7.8219
-3.5668,9.4051
-10.456,15.259
-9.2734,14.468
-4.1007,13.655
-4.1617,15.713
-8.4639,15.224
-6.3974,9.3092
-8.6606,14.914
-2.7446,6.7066
-7.499,11.031
-12.334,9.5322
-9.5931,11.804
-5.5649,12.571
-7.3115,15.193
-9.2271,13.936
10.832,-14.961
9.0554,-2.3007
8.2572,-11.774
4.3058,-14.978
6.6764,-15.506
7.1404,-10.367
11.564,-13.988
6.8933,-14.402
9.3239,-9.6294
9.4628,-12.569
7.034,-11.844
5.7589,-13.714
10.929,-14.789
8.594,-13.349
5.383,-12.234
8.4528,-10.87
6.7868,-11.96
3.3564,-9.5288
9.2987,-10.81
5.6044,-18.033
5.4279,-10.871
7.6075,-11.011
7.6175,-11.967
3.5533,-10.943
4.4151,-12.823
5.1564,-10.889
3.2578,-10.01
8.327,-10.729
7.6151,-10.629
4.5046,-8.9358
7.1741,-15.631
6.2897,-9.2708
7.853,-10.77
9.9718,-10.553
5.2732,-9.2092
7.1715,-16.517
14.319,-9.384
6.043,-16.09
5.7807,-11.166
4.6965,-11.905
-38.574,-0.33141
-38.004,0.14623
-39.091,0.65523
-38.352,0.944
-37.326,-1.4699
-38.131,-0.57059
-35.414,-1.3068
-35.066,0.70169
-34.701,-0.56348
-34.217,0.12538
-35.872,-1.0324
-36.185,0.12096
-33.82,0.47023
-33.348,0.73403
-30.547,-1.1098
-32.624,-0.21652
-31.191,0.46689
-30.982,0.7551
-30.991,0.71559
-30.302,0.36262
-29.795,-1.2769
-29.339,0.23939
-28.352,-0.62476
-28.112,1.1358
-27.175,-0.18611
-26.979,0.34433
-25.943,0.52539
-25.669,2.0296
-25.769,-0.38952
-25.233,0.89458
-22.709,0.82875
-23.913,0.42609
-22.083,-0.59149
-23.038,-0.37984
-21.941,-1.544
-21.974,1.1223
-21.317,1.436
-22.051,-0.24502
-21.012,-1.7144
-19.249,-0.25455
-17.961,-0.70325
-17.872,0.27203
-18.664,-0.38317
-18.247,1.1752
-17.109,0.081904
-17.578,1.9328
-15.654,-1.8705
-16.64,1.8167
-15.687,-0.18088
-12.854,2.4403
-15.049,-0.045783
-13.057,-0.69853
-15.904,-0.84291
-12.647,-0.32776
-11.445,-0.41927
-12.066,0.60387
-11.293,-1.2108
-10.272,0.9788
-9.2789,-2.9497
-11.488,1.4381
-7.8336,-0.42632
-9.4746,-0.20049
-7.555,-1.3499
-7.3637,2.0066
-7.0024,-1.3618
-6.5894,-0.32955
-6.1946,-0.71552
-5.3961,0.32993
-5.0133,-1.257
-7.1828,0.17449
-5.2101,0.82106
-2.3966,0.81388
-1.5784,-0.35795
-1.1268,0.75639
-2.6353,0.66913
-1.9656,0.80574
0.057758,-2.3951
-2.2552,1.2479
